-----------------------------------------------------------------------
PARAMETROS UTILIZADOS: 
SELECAO TORNEIO: true
SELECAO ROLETA: false
CROSSOVER CLASSICO: true
CROSSOVER PMX: false
MUTACAO INSERTION: true
MUTACAO SWAP: false
TX. CROSSOVER: 0.2
TX. MUTACAO: 0.2
N. GERACOES 50
N. CROMOSSOMOS (TAM. POP.): 100
-----------------------------------------------------------------------

Custo ; Geracao 
1116.5952751172101;5
1100.7195476788274;5
1083.0844421762304;5
1112.4600643238036;5
1107.930321862506;5
1148.2624429765433;5
1105.2845163294633;5
1091.618524109454;5
1143.1506646450234;5
1116.441073567388;5
1063.9693614622076;5
1136.416715902808;5
1133.363174841651;5
1161.8482257635337;5
1212.0118288781646;5
1157.4591412596906;5
1095.3187391337387;5
1148.0820791351766;5
1107.3452532741833;5
1219.8046167200584;5
1128.6727322063282;5
1187.1563993097989;5
1138.8259363061811;5
1140.6158319583215;5
1179.9325789490415;5
1089.3957551645371;5
1136.1036069104055;5
1115.3237532632957;5
1122.0310808827621;5
1165.3046833798319;5
1181.8672191352173;5
1238.1625643269006;5
1153.0223468553959;5
1132.8939272801197;5
1226.9437168261627;5
1242.3555609055043;5
1195.3859495345948;5
1189.2002614304522;5
1194.6400826647339;5
1223.6347528926349;5
1189.221969043207;5
1220.804956266758;5
1260.686470689174;5
1247.2896135321753;5
1254.4909596110806;5
899.5071872009021;6
932.709414596518;6
979.2421633986967;6
982.3774291879654;6
978.7967887961639;6
1032.353503343221;6
1065.531172095422;6
1000.4883621941761;6
1005.7793275590299;6
1061.3978364458746;6
1039.585904855136;6
1049.5581583374224;6
1009.7474925673694;6
1030.6726709769368;6
1041.361207104355;6
1080.1479942171904;6
1040.726469484272;6
1068.6195752121323;6
1010.7007814204836;6
1063.866404347365;6
1028.2807986914781;6
1016.2264317382032;6
1044.8504945477948;6
1034.6146774635683;6
1043.0197790538878;6
1082.9911228251717;6
1024.9052657803668;6
1068.8974981517445;6
1047.460603225136;6
1057.1084867580482;6
1098.4278205633705;6
1032.3783764751008;6
1078.1719714829894;6
1064.6068701963882;6
1076.5898621361812;6
1094.6159388733813;6
1086.0147769834996;6
1094.2215287010922;6
1156.9462486333612;6
1135.1001405335714;6
1117.81298690953;6
1104.5324321025169;6
1083.0990301542233;6
1138.6974340370907;6
1128.1253377478092;6
1133.091261996297;6
1098.629453177741;6
1077.7723102919276;6
1059.08912427536;6
1090.87733896823;6
1172.2099963527103;6
1079.6339342783351;6
1157.20527559762;6
1084.8106319295212;6
1082.3034530360599;6
1133.5187670301025;6
1080.0908638560047;6
1085.3448201793701;6
1151.7389126408232;6
1107.249634240448;6
1169.6038699902285;6
1127.3330516425515;6
1088.7833395197426;6
1189.5767946361702;6
1165.2330909767911;6
1096.1669511089647;6
1094.4478963215547;6
1122.908599373384;6
1130.0976392324817;6
1189.7958217692153;6
1155.6204510936102;6
1131.497285466458;6
1124.1476181815851;6
1233.736819776059;6
1140.0611752367802;6
1089.8479980236266;6
1136.8790156925654;6
1144.2282640987985;6
1150.6760782910042;6
1154.5933973937363;6
1173.4814308267742;6
1173.0294434190548;6
1176.7219586126416;6
1167.7577513156964;6
1143.8557814997982;6
1190.4965527100314;6
1181.3039966866543;6
1212.2763610639201;6
1218.7050526481396;6
1160.472347172497;6
1248.0489655921815;6
1252.8835435654976;6
1159.7507254553836;6
1195.4018082093346;6
1215.907232041006;6
1185.3036239733128;6
1253.573871062776;6
1190.8402438909834;6
1201.808926436926;6
1286.262267206074;6
897.9164164120585;7
920.359056532399;7
990.1912068379725;7
923.2046792884424;7
1010.7058178438406;7
1004.5693339480841;7
992.1459752872871;7
961.367771439697;7
963.303147121277;7
979.8620042931043;7
991.5663773760415;7
1039.2641191596133;7
1039.3028456026586;7
1078.6304442876335;7
1037.198147060366;7
983.0531461632602;7
1064.3137713234528;7
1052.1018756950002;7
1034.7628071431748;7
1027.2264256757844;7
1056.6757671951839;7
1014.1200084329813;7
1015.0473283910029;7
1092.3339458714804;7
1047.306749298534;7
1075.7175458902047;7
1047.8862292909773;7
991.2432113646233;7
1018.3406221413587;7
1087.479704165394;7
1073.7835365457686;7
1094.6159388733813;7
1032.0433184743808;7
1063.2984537341415;7
1036.6362115484371;7
1127.368228262198;7
1058.4345020076717;7
1122.9666718791398;7
1079.5127470022385;7
1075.6804683613293;7
1043.8715907041428;7
1049.3037255903296;7
1123.903652616005;7
1068.1439762414514;7
1175.8304387201629;7
1084.6334097982376;7
1074.6925398857154;7
1149.114874086161;7
1113.300361898081;7
1085.2292668733685;7
1127.4030623447468;7
1123.5078538622531;7
1072.328612985833;7
1153.2317057612331;7
1089.9771865475907;7
1131.0405987900829;7
1102.1582127001855;7
1195.766317432066;7
1096.1574423017753;7
1140.6287773617964;7
1134.227046999916;7
1148.6845551264373;7
1154.3162238398972;7
1140.2904645937872;7
1087.6381871546782;7
1161.0328484732465;7
1133.4732720327022;7
1151.233582876165;7
1132.178333941748;7
1130.9059918284834;7
1183.9758486760481;7
1126.6730669594583;7
1166.727259680345;7
1121.6702620706515;7
1125.6749974079123;7
1159.135312053706;7
1223.8433588300406;7
1183.1764691389712;7
1202.2728642518048;7
1211.23189523667;7
1138.9308625448393;7
1170.162603494034;7
1179.5250823878334;7
1165.7063010447923;7
1223.948235472719;7
1219.8773284752226;7
1191.9847037877282;7
1164.1941465892594;7
1149.2577654859342;7
1220.679843122004;7
1158.6577010060248;7
1193.4597052418292;7
1183.486575560041;7
1224.370358041519;7
1200.7757886800716;7
1185.0541716441478;7
1240.1810336664998;7
1175.02172265328;7
1195.234411685684;7
1255.790191616402;7
947.3426994179473;8
1032.233902005563;8
1003.8598221657859;8
1030.8522787441277;8
956.5120818679757;8
987.5295640382523;8
1095.931041253062;8
1085.9796984887544;8
1035.4799174276725;8
1054.1015585148855;8
1106.8255953164564;8
1011.2594872827774;8
1045.3193424326253;8
1068.7039835641413;8
1054.2304281301317;8
1029.4318188550012;8
1012.0792190458905;8
1072.491651638653;8
1063.797439592666;8
1078.647763295141;8
1037.765312073184;8
1060.5840782855234;8
1088.2363912057217;8
1100.5351323644231;8
1064.3208008041593;8
1134.8982236306197;8
1135.672194964337;8
1140.4591076315958;8
1066.870533609807;8
1049.558286515277;8
1153.6080145159135;8
1085.9476944443163;8
1098.072929887905;8
1073.8760977494017;8
1077.7257294848612;8
1046.1508305124746;8
1072.0656509537423;8
1111.3242257445463;8
1112.1040024334134;8
1102.014942193922;8
1051.409230085014;8
1137.886876030338;8
1117.0118323147844;8
1109.1726275175083;8
1145.6242617816656;8
1109.3058195837548;8
1102.2572996695121;8
1082.5210212784702;8
1072.3617743353268;8
1097.721228762913;8
1081.2777901988502;8
1114.7818600213832;8
1109.9841171243756;8
1190.9441344297572;8
1149.4527541577154;8
1144.402157382372;8
1098.3917525105267;8
1102.720899582337;8
1128.9623933501864;8
1107.1058079375985;8
1076.3166061002407;8
1137.9213509436952;8
1154.2968164427623;8
1187.6819409959542;8
1188.8065762530837;8
1126.6116680434002;8
1150.0318070890246;8
1191.293466393695;8
1169.5227699156674;8
1141.2324740562806;8
1122.1451103405948;8
1136.3818261251456;8
1217.2762763837572;8
1174.1457408985987;8
1108.6731327367975;8
1145.7238885782065;8
1129.639147090833;8
1136.7269383628;8
1178.20104335657;8
1185.7067939866229;8
1138.809727121361;8
1155.160801546149;8
1155.8167054572855;8
1196.5582191162537;8
1171.9525359001152;8
1173.1978989014615;8
1154.085238824659;8
1195.4758583006462;8
1202.1319238046087;8
1166.4388257497096;8
1160.2048638637577;8
1227.6770501878962;8
1218.6898799287153;8
1244.653833713689;8
1239.399536708492;8
1219.3372084996938;8
1211.4706513736646;8
1221.291816399834;8
1235.2646145712774;8
1312.780325362782;8
851.0435305512381;9
995.6347475398004;9
963.8570280955822;9
954.5931320779393;9
964.753125601954;9
955.7967669931377;9
987.6699044532744;9
1025.3594989493818;9
972.2630432025971;9
932.3565292210924;9
1034.178502089458;9
1047.347352850359;9
998.7267202987964;9
1030.3502206335638;9
1039.2272446415302;9
1014.4061447341461;9
1053.122225294498;9
1027.088407198505;9
1003.0589318890701;9
1046.5981046691995;9
1091.182778076043;9
1126.7751580705356;9
1034.014677648578;9
1082.1114830379036;9
1055.2851337841241;9
1084.126344493167;9
1080.463388156191;9
1084.5507245143938;9
1076.6774285912272;9
1067.0307281560558;9
1080.5316986807034;9
1058.0742979860038;9
1075.323731221902;9
1062.1618398351134;9
1129.8405612531442;9
1042.518410368586;9
1045.7349456882687;9
1036.289409575998;9
1044.8530064900322;9
1116.6297974226718;9
1054.9000575316195;9
1090.3806582175075;9
1069.9605857727415;9
1063.314391259824;9
1083.3994811236673;9
1092.21088843073;9
1082.26140848359;9
1096.1021811231312;9
1081.4874821724525;9
1128.1778429103522;9
1122.1814336445984;9
1103.9810554034468;9
1105.4588641158666;9
1120.824935281666;9
1096.1561697525535;9
1127.392912702004;9
1141.3823689202338;9
1111.9442983579784;9
1086.7507305171773;9
1159.2344805362807;9
1090.4050433725786;9
1146.1466026252635;9
1072.7559730727635;9
1085.6624519948298;9
1139.3361096949525;9
1141.658222681909;9
1137.5658546136585;9
1128.7104851994966;9
1181.9718678092215;9
1154.3386958759565;9
1154.2739198262568;9
1116.154468440146;9
1124.1004395886882;9
1117.0771188640806;9
1162.111152406136;9
1185.8803742128857;9
1176.4608032039669;9
1103.5283561806318;9
1142.5419207492998;9
1232.0973190012946;9
1175.1489087722973;9
1168.9001455912046;9
1143.639330721121;9
1148.158034486176;9
1117.601725903074;9
1161.0400409528627;9
1192.4759580259283;9
1190.400891919319;9
1191.4989363447662;9
1157.248608246603;9
1145.8238559771048;9
1156.8316733297681;9
1236.0517665868683;9
1215.4425861070267;9
1209.3199888669458;9
1190.749860583052;9
1227.8906535083847;9
1199.180650645736;9
1231.1746075132492;9
1263.2903041785612;9
899.5999861632196;10
922.6972664513947;10
918.6494505825291;10
959.6144954189228;10
943.706751906986;10
1037.8224532023676;10
992.7784411409721;10
1000.1605303736197;10
975.8397960379066;10
1015.6415765642835;10
1036.1086645309954;10
986.4901672379875;10
977.6161043492456;10
1016.6482102033374;10
1038.287233282122;10
996.1446136900013;10
967.5628130695991;10
1028.1181779134536;10
983.6870161979801;10
1099.7064518955503;10
1011.9578752251701;10
1038.1665161110034;10
983.1627226453658;10
1039.3742709788787;10
1095.6472285283148;10
1050.829501946799;10
1003.9629061569133;10
1050.4870174961998;10
1014.0290133935165;10
1023.9237711245344;10
1058.519918348266;10
1015.9680570689916;10
1061.2594192222493;10
1066.0229245238725;10
1098.8858523380457;10
1095.810828134762;10
1081.7655712239716;10
1099.2193090029923;10
1037.5525855613523;10
1065.856882689329;10
1066.6565184486558;10
1081.4867120681859;10
1046.4718756347074;10
1081.4510169152456;10
1089.6303202352005;10
1050.8638196985444;10
1090.9878369601522;10
1029.3996207269684;10
1146.2265315715158;10
1085.462884216854;10
1138.3866247347223;10
1122.6818591145734;10
1138.3073823272769;10
1091.9053078581733;10
1090.5522839314608;10
1165.6317769563293;10
1128.8331530870666;10
1157.4946909154912;10
1198.1621689680815;10
1124.3007514306998;10
1116.3095335092298;10
1159.7827634141988;10
1173.8745518537378;10
1132.0235241983714;10
1202.34762516763;10
1157.8860401633788;10
1125.72522335878;10
1170.5048156425316;10
1155.1459636755162;10
1140.4081216592301;10
1163.8165196355462;10
1113.2462851306163;10
1169.4757170998132;10
1123.8716558223964;10
1113.2376186482156;10
1153.7641725971387;10
1093.3703520901395;10
1212.5015118730835;10
1161.2106304187619;10
1095.8262492451352;10
1152.8378052093974;10
1183.3334134678166;10
1185.6424679983786;10
1157.441585206995;10
1139.8700500343969;10
1127.402583871548;10
1188.0281485040368;10
1248.6378497051114;10
1200.926516235525;10
1152.7862439051041;10
1147.350902014461;10
1222.564279826122;10
1167.4882265768895;10
1213.7147280387453;10
1183.6760202226794;10
1210.7384841755306;10
1226.2233115084625;10
1178.0032276895136;10
1219.3916291923874;10
1316.0762063167176;10
956.7092346652195;11
946.8275160228532;11
1002.2103879234411;11
956.0892153785383;11
1026.534222901595;11
1001.1342156130024;11
1042.6926019073799;11
921.5596236292704;11
1029.306937164669;11
1003.3944211071766;11
973.955004601636;11
997.8607594702022;11
1030.8247201694098;11
994.965892825345;11
989.6847709371847;11
1012.7063160501458;11
991.2781698390454;11
1059.5450215913684;11
1045.7117074444197;11
1045.1024031937911;11
994.0078298093306;11
1041.3779759404824;11
1091.4252855773684;11
1053.9627024698161;11
1053.4292707520008;11
1077.2650737992071;11
1008.5835948115387;11
1083.562267121758;11
1014.4647846357466;11
1095.5210473378534;11
1078.1725370727452;11
1084.1671074695055;11
1091.8032670836453;11
1104.9380044491097;11
1063.6605574526031;11
1025.817281058752;11
1038.1012958825304;11
1071.4855136486979;11
1065.332410179357;11
1084.021791598917;11
1093.2836087598696;11
1058.817427765759;11
1076.1735089290905;11
1068.6834466187788;11
1103.570888105199;11
1126.4594815967898;11
1119.581155493276;11
1053.2200412517946;11
1080.9097038811872;11
1094.4622613598892;11
1059.0852667364557;11
1153.9577162052278;11
1074.073073918706;11
1104.595606812085;11
1153.955250904165;11
1167.7408992157614;11
1093.6383068745517;11
1081.659831397901;11
1142.6854432272987;11
1114.785726179191;11
1150.2379068880953;11
1110.4665767224726;11
1137.6441412460827;11
1141.4254783310912;11
1121.8936837990175;11
1122.6558935545493;11
1207.018295420172;11
1138.0444955924795;11
1079.4706811188423;11
1145.273123061314;11
1145.505901821319;11
1170.6500884806226;11
1111.051415374892;11
1151.5335428139745;11
1179.1525506990492;11
1161.7044237581877;11
1177.0166802171668;11
1115.8138188260693;11
1224.073091184348;11
1152.3638024995769;11
1177.9871576320554;11
1135.3291139770379;11
1152.4692981201274;11
1118.8246157659387;11
1205.5238566401188;11
1129.9754663060721;11
1182.144855342406;11
1156.6836912826998;11
1210.7959470089575;11
1189.5369829432857;11
1171.4100552416828;11
1191.160675633544;11
1216.916698069418;11
1226.133599649021;11
1188.519153472783;11
1191.0083255827465;11
1204.6906546553462;11
1213.9641700461616;11
1296.1686983456063;11
1265.5572279096355;11
910.243925433706;12
1003.0091125435479;12
1005.5183254072001;12
996.7620862868431;12
1032.8203897636797;12
921.407812876107;12
936.3173340245693;12
1012.658306856791;12
1074.2536337566075;12
1037.4374668114574;12
1023.8384822460328;12
984.9001396821437;12
1018.2503744012613;12
983.6206962571906;12
1006.8846566961186;12
1095.866455644851;12
1074.0451996035893;12
986.1726604557961;12
1062.2205956150467;12
1081.5820950386735;12
1022.5402422963615;12
1039.65740213651;12
1084.63434606985;12
983.8837990791153;12
1070.2969700159306;12
1039.0559192653527;12
1000.6815557353179;12
1067.757278396769;12
1076.5277808437147;12
1046.8341219054469;12
1082.119772396206;12
1031.9200879801326;12
1027.389939700925;12
1047.239178098137;12
1113.4623797354607;12
1087.3621505451422;12
1073.9540574692805;12
992.0007532040934;12
1066.6163186747908;12
1082.295221020556;12
1066.4389847841594;12
1053.3604199040574;12
1076.666455893735;12
1099.161605424543;12
1081.7097226668561;12
1142.3412007046222;12
1125.5233226430046;12
1053.1946965680659;12
1068.9390313178142;12
1114.2080633603532;12
1134.7447499193195;12
1045.326242304655;12
1135.0451354617267;12
1109.517867142888;12
1064.074235910251;12
1181.6979635658583;12
1118.0187865487082;12
1138.5649467496178;12
1097.9487590218494;12
1097.4026206501821;12
1114.2639931586104;12
1152.5838128233975;12
1132.3728249261173;12
1133.53116265794;12
1128.4034852162542;12
1193.5616607585935;12
1172.7747613213419;12
1141.5207580655701;12
1118.5534058343908;12
1128.6173179701932;12
